"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","5:47.0","5:47.0","1.00","5:45","5:45","133","149","","","","","","","","","","","","","","","5:45","","5:47.0","5:45","",""
"2","4:51.0","10:38.0","1.00","4:51","4:51","161","177","","","","","","","","","","","","","","","4:51","","4:51.0","4:51","",""
"3","4:29.0","15:07.0","1.00","4:29","4:29","181","186","","","","","","","","","","","","","","","4:29","","4:29.0","4:29","",""
"4","6:12.0","21:19.0","1.00","6:12","6:12","168","188","","","","","","","","","","","","","","","6:12","","6:12.0","6:12","",""
"5","4:30.0","25:49.0","1.00","4:30","4:30","188","192","","","","","","","","","","","","","","","4:30","","4:30.0","4:30","",""
"6","6:06.0","31:55.0","1.00","6:06","6:06","177","193","","","","","","","","","","","","","","","6:06","","6:06.0","6:06","",""
"7","6:10.0","38:05.0","1.00","6:11","6:11","177","197","","","","","","","","","","","","","","","6:11","","6:10.0","6:11","",""
"8","2:29.0","40:34.0","0.24","10:26","10:26","174","188","","","","","","","","","","","","","","","10:26","","2:29.0","10:26","",""
"统计","40:41.0","40:41.0","7.26","5:36","5:36","169","197","","","","","","","","","","","","","462","","5:36","","40:41.0","5:36","--","--"
