"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","3:56.0","3:56.0","1.00","3:55","3:55","94","105","3","10","","","","","","","","","","","","","3:55","","3:56.0","3:55","",""
"2","3:26.0","7:22.0","1.00","3:26","3:26","109","114","5","4","","","","","","","","","","","","","3:26","","3:26.0","3:26","",""
"3","3:59.0","11:21.0","1.00","3:59","3:59","109","118","2","3","","","","","","","","","","","","","3:59","","3:59.0","3:59","",""
"4","4:35.0","15:56.0","0.81","5:39","5:39","111","125","3","6","","","","","","","","","","","","","5:39","","4:35.0","5:39","",""
"统计","15:59.0","15:59.0","3.82","4:10","4:10","105","125","8.8","","","","","","","","","","","","52","","4:10","","15:59.0","4:10","--","--"
