"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","4:06.0","4:06.0","1.00","4:05","4:05","89","102","2","6","","","","","","","","","","","","","4:05","","4:06.0","4:05","",""
"2","3:34.0","7:40.0","1.00","3:34","3:34","95","106","2","1","","","","","","","","","","","","","3:34","","3:34.0","3:34","",""
"3","4:32.0","12:12.0","1.00","4:32","4:32","97","109","3","2","","","","","","","","","","","","","4:32","","4:32.0","4:32","",""
"4","3:22.0","15:34.0","1.00","3:22","3:22","94","104","","3","","","","","","","","","","","","","3:22","","3:22.0","3:22","",""
"5","3:49.0","19:23.0","1.00","3:49","3:49","94","105","2","2","","","","","","","","","","","","","3:49","","3:49.0","3:49","",""
"6","3:45.0","23:08.0","1.00","3:45","3:45","92","101","2","2","","","","","","","","","","","","","3:45","","3:45.0","3:45","",""
"7","4:34.0","27:42.0","0.87","5:13","5:13","93","109","9","3","","","","","","","","","","","","","5:13","","4:34.0","5:13","",""
"统计","27:48.0","27:48.0","6.89","4:02","4:02","93","109","11.8","","","","","","","","","","","","100","","4:02","","27:48.0","4:02","--","--"
