"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:57.0","6:57.0","1.00","6:55","6:55","150","167","","","","","","","","","","","","","","","6:55","","6:57.0","6:55","",""
"2","6:14.0","13:11.0","1.00","6:13","6:13","167","172","","","","","","","","","","","","","","","6:13","","6:14.0","6:13","",""
"3","6:00.0","19:11.0","1.00","6:01","6:01","176","181","","","","","","","","","","","","","","","6:01","","6:00.0","6:01","",""
"4","5:41.0","24:52.0","1.00","5:40","5:40","184","189","","","","","","","","","","","","","","","5:40","","5:41.0","5:40","",""
"5","2:23.0","27:15.0","0.40","5:56","5:56","191","195","","","","","","","","","","","","","","","5:56","","2:23.0","5:56","",""
"统计","27:24.0","27:24.0","5.56","4:55","4:55","170","195","","","","","","","","","","","","","320","","4:55","","27:24.0","4:55","--","--"
