"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:20.0","6:20.0","1.00","6:19","6:19","124","141","6","6","","","","","","","","","","","","","6:19","","6:20.0","6:19","",""
"2","1:37.0","7:57.0","0.27","5:57","5:57","142","146","2","1","","","","","","","","","","","","","5:57","","1:37.0","5:57","",""
"统计","7:57.0","7:57.0","1.28","6:13","6:13","128","146","1.0","","","","","","","","","","","","73","","6:13","","7:57.0","6:13","--","--"
