"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:39.0","6:39.0","1.01","6:36","6:36","130","138","","","","","","","","","","","","","","","6:36","","6:39.0","6:36","",""
"2","6:09.0","12:48.0","1.00","6:07","6:07","136","141","","","","","","","","","","","","","","","6:07","","6:09.0","6:07","",""
"3","5:24.0","18:12.0","1.00","5:25","5:25","166","178","","","","","","","","","","","","","","","5:25","","5:24.0","5:25","",""
"4","6:07.0","24:19.0","1.00","6:05","6:05","158","184","","","","","","","","","","","","","","","6:05","","6:07.0","6:05","",""
"5","6:31.0","30:50.0","1.01","6:28","6:28","166","188","","","","","","","","","","","","","","","6:28","","6:31.0","6:28","",""
"6","6:26.0","37:16.0","1.00","6:27","6:27","170","191","","","","","","","","","","","","","","","6:27","","6:26.0","6:27","",""
"7","6:36.0","43:52.0","0.99","6:38","6:38","173","192","","","","","","","","","","","","","","","6:38","","6:36.0","6:38","",""
"8","3:10.0","47:02.0","0.36","8:41","8:41","180","194","","","","","","","","","","","","","","","8:41","","3:10.0","8:41","",""
"统计","47:16.0","47:16.0","8.35","5:39","5:39","158","194","","","","","","","","","","","","","463","","5:39","","47:16.0","5:39","--","--"
