"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","5:25.0","5:25.0","1.00","5:24","5:24","135","147","","","","","","","","","","","","","","","5:24","","5:25.0","5:24","",""
"2","5:35.0","11:00.0","1.00","5:35","5:35","144","166","","","","","","","","","","","","","","","5:35","","5:35.0","5:35","",""
"3","5:32.0","16:32.0","1.00","5:32","5:32","166","178","","","","","","","","","","","","","","","5:32","","5:32.0","5:32","",""
"4","4:32.0","21:04.0","1.00","4:32","4:32","170","182","","","","","","","","","","","","","","","4:32","","4:32.0","4:32","",""
"5","5:42.0","26:46.0","1.00","5:43","5:43","168","183","","","","","","","","","","","","","","","5:43","","5:42.0","5:43","",""
"6","5:30.0","32:16.0","1.00","5:30","5:30","174","185","","","","","","","","","","","","","","","5:30","","5:30.0","5:30","",""
"7","4:26.0","36:42.0","1.00","4:26","4:26","182","189","","","","","","","","","","","","","","","4:26","","4:26.0","4:26","",""
"8","2:43.0","39:25.0","0.29","9:29","9:29","167","192","","","","","","","","","","","","","","","9:29","","2:43.0","9:29","",""
"统计","39:32.0","39:32.0","7.30","5:24","5:24","162","192","","","","","","","","","","","","","431","","5:24","","39:32.0","5:24","--","--"
