"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","5:08.0","5:08.0","1.00","5:06","5:06","96","120","3","5","","","","","","","","","","","","","5:06","","5:08.0","5:06","",""
"2","3:32.0","8:40.0","1.00","3:32","3:32","101","111","4","3","","","","","","","","","","","","","3:32","","3:32.0","3:32","",""
"3","4:55.0","13:35.0","1.00","4:56","4:56","93","106","2","3","","","","","","","","","","","","","4:56","","4:55.0","4:56","",""
"4","4:14.0","17:49.0","1.00","4:15","4:15","97","104","1","2","","","","","","","","","","","","","4:15","","4:14.0","4:15","",""
"5","4:17.0","22:06.0","1.00","4:17","4:17","97","110","4","3","","","","","","","","","","","","","4:17","","4:17.0","4:17","",""
"6","5:02.0","27:08.0","1.00","5:03","5:03","91","103","5","4","","","","","","","","","","","","","5:03","","5:02.0","5:03","",""
"7","4:15.0","31:23.0","0.44","9:36","9:36","94","108","6","3","","","","","","","","","","","","","9:36","","4:15.0","9:36","",""
"统计","31:29.0","31:29.0","6.45","4:52","4:52","95","120","16.2","","","","","","","","","","","","95","","4:52","","31:29.0","4:52","--","--"
