"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","22:46.0","22:46.0","0.85","26:47","26:47","160","172","","","","","","","","","","","","","","","26:47","","22:46.0","26:47","",""
"统计","24:21.0","24:21.0","0.85","28:38","28:38","160","172","","","","","","","","","","","","","262","","28:38","","24:21.0","28:38","--","--"
