"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","4:52.0","4:52.0","1.00","4:51","4:51","159","169","5","4","","","","","","","","","","","","","4:51","","4:52.0","4:51","",""
"2","5:01.0","9:53.0","1.00","5:01","5:01","168","173","5","4","","","","","","","","","","","","","5:01","","5:01.0","5:01","",""
"3","5:01.0","14:54.0","1.00","5:02","5:02","169","173","5","5","","","","","","","","","","","","","5:02","","5:01.0","5:02","",""
"4","4:53.0","19:47.0","1.00","4:53","4:53","171","175","3","5","","","","","","","","","","","","","4:53","","4:53.0","4:53","",""
"5","4:56.0","24:43.0","1.00","4:56","4:56","172","176","6","6","","","","","","","","","","","","","4:56","","4:56.0","4:56","",""
"6","0:24.0","25:07.0","0.08","5:08","5:08","174","176","","","","","","","","","","","","","","","5:08","","0:24.0","5:08","",""
"统计","25:12.0","25:12.0","5.09","4:57","4:57","168","176","11.0","","","","","","","","","","","","306","","4:57","","25:12.0","4:57","--","--"
