"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","3:50.0","3:50.0","1.00","3:49","3:49","87","97","5","18","","","","","","","","","","","","","3:49","","3:50.0","3:49","",""
"2","3:36.0","7:26.0","1.00","3:36","3:36","97","109","1","3","","","","","","","","","","","","","3:36","","3:36.0","3:36","",""
"3","4:08.0","11:34.0","1.00","4:09","4:09","102","112","3","3","","","","","","","","","","","","","4:09","","4:08.0","4:09","",""
"4","3:55.0","15:29.0","1.00","3:55","3:55","106","112","3","1","","","","","","","","","","","","","3:55","","3:55.0","3:55","",""
"5","5:17.0","20:46.0","1.00","5:17","5:17","104","115","2","4","","","","","","","","","","","","","5:17","","5:17.0","5:17","",""
"6","4:15.0","25:01.0","1.00","4:15","4:15","96","102","1","1","","","","","","","","","","","","","4:15","","4:15.0","4:15","",""
"7","6:45.0","31:46.0","0.98","6:54","6:54","99","109","3","16","","","","","","","","","","","","","6:54","","6:45.0","6:54","",""
"统计","31:52.0","31:52.0","6.99","4:33","4:33","99","115","9.2","","","","","","","","","","","","92","","4:33","","31:52.0","4:33","--","--"
