"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","27:10.0","27:10.0","1.00","27:08","27:08","75","82","9","1","","","","","","","","","","","","","27:08","","27:10.0","27:08","",""
"2","4:11.0","31:21.0","0.25","16:48","16:48","74","79","1","6","","","","","","","","","","","","","16:48","","4:11.0","16:48","",""
"统计","31:22.0","31:22.0","1.82","17:11","17:11","75","82","8.0","","","","","","","","","","","","73","","17:11","","31:22.0","17:11","--","--"
