"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","13:16.0","13:16.0","1.00","13:15","13:15","121","138","","","","","","","","","","","","","","","13:15","","13:16.0","13:15","",""
"2","6:02.0","19:18.0","0.99","6:04","6:04","132","140","","","","","","","","","","","","","","","6:04","","6:02.0","6:04","",""
"3","6:04.0","25:22.0","1.00","6:03","6:03","142","148","","","","","","","","","","","","","","","6:03","","6:04.0","6:03","",""
"4","6:03.0","31:25.0","0.99","6:04","6:04","146","151","","","","","","","","","","","","","","","6:04","","6:03.0","6:04","",""
"5","6:06.0","37:31.0","1.00","6:05","6:05","152","158","","","","","","","","","","","","","","","6:05","","6:06.0","6:05","",""
"6","6:08.0","43:39.0","0.99","6:10","6:10","153","160","","","","","","","","","","","","","","","6:10","","6:08.0","6:10","",""
"7","6:07.0","49:46.0","1.00","6:07","6:07","155","162","","","","","","","","","","","","","","","6:07","","6:07.0","6:07","",""
"8","3:44.0","53:30.0","0.61","6:04","6:04","173","188","","","","","","","","","","","","","","","6:04","","3:44.0","6:04","",""
"统计","53:44.0","53:44.0","8.73","6:09","6:09","143","188","","","","","","","","","","","","","529","","6:09","","53:44.0","6:09","--","--"
