"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:18.0","6:18.0","1.00","6:17","6:17","119","129","","","","","","","","","","","","","","","6:17","","6:18.0","6:17","",""
"2","6:05.0","12:23.0","1.00","6:05","6:05","130","134","","","","","","","","","","","","","","","6:05","","6:05.0","6:05","",""
"3","6:07.0","18:30.0","0.99","6:09","6:09","133","138","","","","","","","","","","","","","","","6:09","","6:07.0","6:09","",""
"4","6:12.0","24:42.0","1.00","6:10","6:10","135","139","","","","","","","","","","","","","","","6:10","","6:12.0","6:10","",""
"5","6:11.0","30:53.0","1.00","6:09","6:09","138","144","","","","","","","","","","","","","","","6:09","","6:11.0","6:09","",""
"6","6:15.0","37:08.0","0.99","6:16","6:16","142","148","","","","","","","","","","","","","","","6:16","","6:15.0","6:16","",""
"7","5:39.0","42:47.0","0.90","6:14","6:14","143","149","","","","","","","","","","","","","","","6:14","","5:39.0","6:14","",""
"统计","42:59.0","42:59.0","6.52","6:35","6:35","134","149","","","","","","","","","","","","","355","","6:35","","42:59.0","6:35","--","--"
