"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:44.0","6:44.0","1.00","6:43","6:43","126","153","7","11","","","","","","","","","","","","","6:43","","6:44.0","6:43","",""
"2","6:43.0","13:27.0","1.00","6:43","6:43","135","139","3","5","","","","","","","","","","","","","6:43","","6:43.0","6:43","",""
"3","6:47.0","20:14.0","1.00","6:47","6:47","136","143","3","4","","","","","","","","","","","","","6:47","","6:47.0","6:47","",""
"4","6:49.0","27:03.0","1.00","6:49","6:49","141","146","6","6","","","","","","","","","","","","","6:49","","6:49.0","6:49","",""
"5","0:05.0","27:08.0","0.01","10:57","10:57","144","144","","2","","","","","","","","","","","","","10:57","","0:05.0","10:57","",""
"统计","27:12.0","27:12.0","4.02","6:45","6:45","134","153","17.2","","","","","","","","","","","","235","","6:45","","27:12.0","6:45","--","--"
