"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:54.0","6:54.0","1.00","6:53","6:53","119","136","","","","","","","","","","","","","","","6:53","","6:54.0","6:53","",""
"2","5:41.0","12:35.0","1.00","5:39","5:39","161","171","","","","","","","","","","","","","","","5:39","","5:41.0","5:39","",""
"3","6:17.0","18:52.0","1.00","6:17","6:17","151","173","","","","","","","","","","","","","","","6:17","","6:17.0","6:17","",""
"4","6:03.0","24:55.0","1.00","6:01","6:01","171","180","","","","","","","","","","","","","","","6:01","","6:03.0","6:01","",""
"5","6:05.0","31:00.0","1.00","6:04","6:04","167","186","","","","","","","","","","","","","","","6:04","","6:05.0","6:04","",""
"6","6:16.0","37:16.0","1.00","6:15","6:15","170","187","","","","","","","","","","","","","","","6:15","","6:16.0","6:15","",""
"7","0:21.0","37:37.0","0.05","6:48","6:48","156","157","","","","","","","","","","","","","","","6:48","","0:21.0","6:48","",""
"统计","37:49.0","37:49.0","7.00","5:24","5:24","155","187","","","","","","","","","","","","","410","","5:24","","37:49.0","5:24","--","--"
