"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:11.0","6:11.0","1.01","6:09","6:09","127","143","","","","","","","","","","","","","","","6:09","","6:11.0","6:09","",""
"2","6:04.0","12:15.0","1.01","6:01","6:01","145","151","","","","","","","","","","","","","","","6:01","","6:04.0","6:01","",""
"3","6:02.0","18:17.0","0.99","6:03","6:03","149","153","","","","","","","","","","","","","","","6:03","","6:02.0","6:03","",""
"4","6:01.0","24:18.0","1.00","5:59","5:59","156","162","","","","","","","","","","","","","","","5:59","","6:01.0","5:59","",""
"5","6:00.0","30:18.0","0.99","6:02","6:02","162","170","","","","","","","","","","","","","","","6:02","","6:00.0","6:02","",""
"6","2:33.0","32:51.0","0.37","6:57","6:57","183","191","","","","","","","","","","","","","","","6:57","","2:33.0","6:57","",""
"统计","33:01.0","33:01.0","5.61","5:53","5:53","151","191","","","","","","","","","","","","","322","","5:53","","33:01.0","5:53","--","--"
