"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","4:07.0","4:07.0","1.00","4:06","4:06","96","109","1","17","","","","","","","","","","","","","4:06","","4:07.0","4:06","",""
"2","3:36.0","7:43.0","1.00","3:36","3:36","107","114","2","2","","","","","","","","","","","","","3:36","","3:36.0","3:36","",""
"3","3:59.0","11:42.0","1.00","3:58","3:58","104","109","2","3","","","","","","","","","","","","","3:58","","3:59.0","3:58","",""
"4","3:34.0","15:16.0","1.00","3:34","3:34","109","115","1","1","","","","","","","","","","","","","3:34","","3:34.0","3:34","",""
"5","3:52.0","19:08.0","1.00","3:52","3:52","108","119","3","3","","","","","","","","","","","","","3:52","","3:52.0","3:52","",""
"6","3:37.0","22:45.0","1.00","3:37","3:37","111","118","","2","","","","","","","","","","","","","3:37","","3:37.0","3:37","",""
"7","6:03.0","28:48.0","1.00","6:02","6:02","108","121","4","2","","","","","","","","","","","","","6:02","","6:03.0","6:02","",""
"8","1:30.0","30:18.0","0.17","9:04","9:04","105","114","","3","","","","","","","","","","","","","9:04","","1:30.0","9:04","",""
"统计","30:25.0","30:25.0","7.19","4:13","4:13","106","121","7.0","","","","","","","","","","","","107","","4:13","","30:25.0","4:13","--","--"
