"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","3:34.0","3:34.0","1.00","3:33","3:33","97","113","4","5","","","","","","","","","","","","","3:33","","3:34.0","3:33","",""
"2","2:44.0","6:18.0","1.00","2:44","2:44","115","121","4","5","","","","","","","","","","","","","2:44","","2:44.0","2:44","",""
"3","2:59.0","9:17.0","1.00","2:59","2:59","115","119","5","4","","","","","","","","","","","","","2:59","","2:59.0","2:59","",""
"4","2:39.0","11:56.0","1.00","2:39","2:39","120","124","4","4","","","","","","","","","","","","","2:39","","2:39.0","2:39","",""
"5","4:06.0","16:02.0","0.99","4:07","4:07","110","123","5","5","","","","","","","","","","","","","4:07","","4:06.0","4:07","",""
"6","3:47.0","19:49.0","0.99","3:48","3:48","102","116","4","5","","","","","","","","","","","","","3:48","","3:47.0","3:48","",""
"7","3:58.0","23:47.0","0.76","5:14","5:14","110","127","10","7","","","","","","","","","","","","","5:14","","3:58.0","5:14","",""
"统计","23:53.0","23:53.0","6.77","3:31","3:31","110","127","14.0","","","","","","","","","","","","128","","3:31","","23:53.0","3:31","--","--"
