"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","5:46.0","5:46.0","1.00","5:45","5:45","93","106","3","6","","","","","","","","","","","","","5:45","","5:46.0","5:45","",""
"2","4:23.0","10:09.0","1.00","4:23","4:23","104","115","3","3","","","","","","","","","","","","","4:23","","4:23.0","4:23","",""
"3","4:34.0","14:43.0","1.00","4:34","4:34","102","111","2","2","","","","","","","","","","","","","4:34","","4:34.0","4:34","",""
"4","4:18.0","19:01.0","1.00","4:17","4:17","103","109","3","2","","","","","","","","","","","","","4:17","","4:18.0","4:17","",""
"5","3:51.0","22:52.0","1.00","3:51","3:51","106","116","1","2","","","","","","","","","","","","","3:51","","3:51.0","3:51","",""
"6","3:43.0","26:35.0","1.00","3:43","3:43","105","110","1","3","","","","","","","","","","","","","3:43","","3:43.0","3:43","",""
"7","1:54.0","28:29.0","0.31","6:06","6:06","110","125","4","3","","","","","","","","","","","","","6:06","","1:54.0","6:06","",""
"统计","28:35.0","28:35.0","6.33","4:30","4:30","102","125","6.6","","","","","","","","","","","","83","","4:30","","28:35.0","4:30","--","--"
