"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","3:33.0","3:33.0","0.65","5:26","5:26","154","161","4","3","","","","","","","","","","","","","5:26","","3:33.0","5:26","",""
"统计","3:33.0","3:33.0","0.65","5:26","5:26","154","161","3.0","","","","","","","","","","","","39","","5:26","","3:33.0","5:26","--","--"
