"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","3:49.0","3:49.0","1.00","3:48","3:48","89","105","2","6","","","","","","","","","","","","","3:48","","3:49.0","3:48","",""
"2","2:59.0","6:48.0","1.00","2:59","2:59","105","115","2","3","","","","","","","","","","","","","2:59","","2:59.0","2:59","",""
"3","3:48.0","10:36.0","1.00","3:48","3:48","93","106","2","2","","","","","","","","","","","","","3:48","","3:48.0","3:48","",""
"4","3:43.0","14:19.0","1.00","3:43","3:43","96","109","1","2","","","","","","","","","","","","","3:43","","3:43.0","3:43","",""
"5","3:53.0","18:12.0","1.00","3:53","3:53","97","110","3","2","","","","","","","","","","","","","3:53","","3:53.0","3:53","",""
"6","4:56.0","23:08.0","1.00","4:57","4:57","90","113","5","1","","","","","","","","","","","","","4:57","","4:56.0","4:57","",""
"7","2:38.0","25:46.0","0.38","6:53","6:53","104","115","2","3","","","","","","","","","","","","","6:53","","2:38.0","6:53","",""
"统计","25:52.0","25:52.0","6.41","4:02","4:02","97","115","10.2","","","","","","","","","","","","102","","4:02","","25:52.0","4:02","--","--"
