"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","4:01.0","4:01.0","1.00","4:00","4:00","97","106","6","3","","","","","","","","","","","","","4:00","","4:01.0","4:00","",""
"2","4:45.0","8:46.0","1.00","4:45","4:45","103","112","3","4","","","","","","","","","","","","","4:45","","4:45.0","4:45","",""
"3","4:18.0","13:04.0","1.00","4:18","4:18","100","115","2","3","","","","","","","","","","","","","4:18","","4:18.0","4:18","",""
"4","3:02.0","16:06.0","1.00","3:02","3:02","112","120","2","3","","","","","","","","","","","","","3:02","","3:02.0","3:02","",""
"5","5:00.0","21:06.0","1.00","5:01","5:01","110","121","2","","","","","","","","","","","","","","5:01","","5:00.0","5:01","",""
"6","4:30.0","25:36.0","1.00","4:30","4:30","106","116","4","4","","","","","","","","","","","","","4:30","","4:30.0","4:30","",""
"7","2:48.0","28:24.0","0.61","4:35","4:35","112","126","11","8","","","","","","","","","","","","","4:35","","2:48.0","4:35","",""
"统计","28:30.0","28:30.0","6.63","4:18","4:18","106","126","18.7","","","","","","","","","","","","98","","4:18","","28:30.0","4:18","--","--"
