"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","3:56.0","3:56.0","1.00","3:55","3:55","91","115","7","17","","","","","","","","","","","","","3:55","","3:56.0","3:55","",""
"2","3:21.0","7:17.0","1.00","3:21","3:21","104","117","1","4","","","","","","","","","","","","","3:21","","3:21.0","3:21","",""
"3","4:51.0","12:08.0","1.00","4:51","4:51","107","119","2","2","","","","","","","","","","","","","4:51","","4:51.0","4:51","",""
"4","3:10.0","15:18.0","1.00","3:10","3:10","125","136","3","2","","","","","","","","","","","","","3:10","","3:10.0","3:10","",""
"5","4:19.0","19:37.0","1.00","4:20","4:20","117","135","2","4","","","","","","","","","","","","","4:20","","4:19.0","4:20","",""
"6","4:41.0","24:18.0","1.00","4:41","4:41","119","127","3","3","","","","","","","","","","","","","4:41","","4:41.0","4:41","",""
"7","4:14.0","28:32.0","1.00","4:14","4:14","111","120","4","6","","","","","","","","","","","","","4:14","","4:14.0","4:14","",""
"8","1:27.0","29:59.0","0.01","154:15","154:15","106","113","","","","","","","","","","","","","","","154:15","","1:27.0","154:15","",""
"统计","30:07.0","30:07.0","7.03","4:17","4:17","110","136","13.4","","","","","","","","","","","","107","","4:17","","30:07.0","4:17","--","--"
