"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:02.0","6:02.0","1.00","6:01","6:01","135","148","","","","","","","","","","","","","","","6:01","","6:02.0","6:01","",""
"2","5:21.0","11:23.0","1.00","5:21","5:21","153","171","","","","","","","","","","","","","","","5:21","","5:21.0","5:21","",""
"3","4:31.0","15:54.0","1.00","4:31","4:31","178","184","","","","","","","","","","","","","","","4:31","","4:31.0","4:31","",""
"4","6:08.0","22:02.0","1.00","6:08","6:08","168","187","","","","","","","","","","","","","","","6:08","","6:08.0","6:08","",""
"5","4:39.0","26:41.0","1.00","4:39","4:39","186","190","","","","","","","","","","","","","","","4:39","","4:39.0","4:39","",""
"6","6:07.0","32:48.0","1.00","6:07","6:07","175","193","","","","","","","","","","","","","","","6:07","","6:07.0","6:07","",""
"7","4:38.0","37:26.0","1.00","4:38","4:38","188","194","","","","","","","","","","","","","","","4:38","","4:38.0","4:38","",""
"8","2:58.0","40:24.0","0.42","7:04","7:04","186","196","","","","","","","","","","","","","","","7:04","","2:58.0","7:04","",""
"统计","40:31.0","40:31.0","7.43","5:27","5:27","169","196","","","","","","","","","","","","","469","","5:27","","40:31.0","5:27","--","--"
