"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","5:24.0","5:24.0","1.00","5:24","5:24","123","137","","","","","","","","","","","","","","","5:24","","5:24.0","5:24","",""
"2","5:09.0","10:33.0","1.00","5:09","5:09","140","145","","","","","","","","","","","","","","","5:09","","5:09.0","5:09","",""
"3","5:09.0","15:42.0","1.00","5:09","5:09","150","158","","","","","","","","","","","","","","","5:09","","5:09.0","5:09","",""
"4","5:03.0","20:45.0","1.00","5:03","5:03","160","167","","","","","","","","","","","","","","","5:03","","5:03.0","5:03","",""
"5","4:55.0","25:40.0","1.00","4:55","4:55","171","178","","","","","","","","","","","","","","","4:55","","4:55.0","4:55","",""
"6","4:29.0","30:09.0","1.00","4:29","4:29","181","187","","","","","","","","","","","","","","","4:29","","4:29.0","4:29","",""
"7","3:19.0","33:28.0","0.72","4:37","4:37","189","193","","","","","","","","","","","","","","","4:37","","3:19.0","4:37","",""
"统计","33:34.0","33:34.0","6.73","4:59","4:59","157","193","","","","","","","","","","","","","363","","4:59","","33:34.0","4:59","--","--"
