"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","18:04.0","18:04.0","1.00","18:04","18:04","134","154","","","","","","","","","","","","","","","18:04","","18:04.0","18:04","",""
"2","23:37.0","41:41.0","0.70","33:44","33:44","128","146","","","","","","","","","","","","","","","33:44","","23:37.0","33:44","",""
"统计","41:53.0","41:53.0","1.70","24:38","24:38","129","154","","","","","","","","","","","","","356","","24:38","","41:53.0","24:38","--","--"
