"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","3:57.0","3:57.0","1.00","3:56","3:56","101","114","3","9","","","","","","","","","","","","","3:56","","3:57.0","3:56","",""
"2","2:56.0","6:53.0","1.00","2:56","2:56","121","129","4","4","","","","","","","","","","","","","2:56","","2:56.0","2:56","",""
"3","2:56.0","9:49.0","0.99","2:57","2:57","125","132","3","4","","","","","","","","","","","","","2:57","","2:56.0","2:57","",""
"4","3:01.0","12:50.0","1.00","3:01","3:01","132","141","5","5","","","","","","","","","","","","","3:01","","3:01.0","3:01","",""
"5","3:30.0","16:20.0","1.00","3:29","3:29","126","138","5","5","","","","","","","","","","","","","3:29","","3:30.0","3:29","",""
"6","7:50.0","24:10.0","1.00","7:49","7:49","107","138","6","7","","","","","","","","","","","","","7:49","","7:50.0","7:49","",""
"7","4:27.0","28:37.0","0.54","8:14","8:14","104","123","7","5","","","","","","","","","","","","","8:14","","4:27.0","8:14","",""
"统计","28:43.0","28:43.0","6.57","4:22","4:22","118","141","5.0","","","","","","","","","","","","182","","4:22","","28:43.0","4:22","--","--"
