"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","39:59.0","39:59.0","1.00","39:59","39:59","111","148","","","","","","","","","","","","","","","39:59","","39:59.0","39:59","",""
"2","19:04.0","59:03.0","0.25","76:16","76:16","106","144","","","","","","","","","","","","","","","76:16","","19:04.0","76:16","",""
"统计","64:52.0","64:52.0","1.25","51:53","51:53","110","148","","","","","","","","","","","","","265","","51:53","","64:52.0","51:53","--","--"
