"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","16:14.0","16:14.0","0.40","40:34","40:34","72","78","8","2","","","","","","","","","","","","","40:34","","16:14.0","40:34","",""
"统计","16:14.0","16:14.0","1.01","16:05","16:05","73","78","8.6","","","","","","","","","","","","30","","16:05","","16:14.0","16:05","--","--"
