"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","5:35.0","5:35.0","1.00","5:34","5:34","127","151","","","","","","","","","","","","","","","5:34","","5:35.0","5:34","",""
"2","5:39.0","11:14.0","1.00","5:39","5:39","132","137","","","","","","","","","","","","","","","5:39","","5:39.0","5:39","",""
"3","5:49.0","17:03.0","1.00","5:49","5:49","136","143","","","","","","","","","","","","","","","5:49","","5:49.0","5:49","",""
"4","5:54.0","22:57.0","1.00","5:54","5:54","138","145","","","","","","","","","","","","","","","5:54","","5:54.0","5:54","",""
"5","6:01.0","28:58.0","1.00","6:01","6:01","141","147","","","","","","","","","","","","","","","6:01","","6:01.0","6:01","",""
"6","6:03.0","35:01.0","1.00","6:03","6:03","140","144","","","","","","","","","","","","","","","6:03","","6:03.0","6:03","",""
"7","0:01.0","35:02.0","0.00","6:10","6:10","139","139","","","","","","","","","","","","","","","6:10","","0:01.0","6:10","",""
"统计","35:08.0","35:08.0","6.02","5:50","5:50","136","151","","","","","","","","","","","","","284","","5:50","","35:08.0","5:50","--","--"
