"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:44.0","6:44.0","1.00","6:43","6:43","121","135","","","","","","","","","","","","","","","6:43","","6:44.0","6:43","",""
"2","6:07.0","12:51.0","1.00","6:07","6:07","133","137","","","","","","","","","","","","","","","6:07","","6:07.0","6:07","",""
"3","6:04.0","18:55.0","1.00","6:04","6:04","135","139","","","","","","","","","","","","","","","6:04","","6:04.0","6:04","",""
"4","6:12.0","25:07.0","1.00","6:12","6:12","135","140","","","","","","","","","","","","","","","6:12","","6:12.0","6:12","",""
"5","6:17.0","31:24.0","1.00","6:17","6:17","136","140","","","","","","","","","","","","","","","6:17","","6:17.0","6:17","",""
"6","0:00.0","31:24.0","0.00","0:00","0:00","134","134","","","","","","","","","","","","","","","0:00","","0:00.0","0:00","",""
"统计","31:29.0","31:29.0","5.01","6:16","6:16","132","140","","","","","","","","","","","","","245","","6:16","","31:29.0","6:16","--","--"
