"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","7:12.0","7:12.0","1.00","7:11","7:11","125","136","","","","","","","","","","","","","","","7:11","","7:12.0","7:11","",""
"2","7:45.0","14:57.0","1.00","7:45","7:45","134","157","","","","","","","","","","","","","","","7:45","","7:45.0","7:45","",""
"3","5:43.0","20:40.0","1.00","5:41","5:41","166","173","","","","","","","","","","","","","","","5:41","","5:43.0","5:41","",""
"4","5:42.0","26:22.0","0.99","5:44","5:44","175","178","","","","","","","","","","","","","","","5:44","","5:42.0","5:44","",""
"5","7:33.0","33:55.0","1.00","7:32","7:32","158","181","","","","","","","","","","","","","","","7:32","","7:33.0","7:32","",""
"6","5:58.0","39:53.0","1.00","5:56","5:56","178","183","","","","","","","","","","","","","","","5:56","","5:58.0","5:56","",""
"7","5:52.0","45:45.0","1.00","5:53","5:53","185","189","","","","","","","","","","","","","","","5:53","","5:52.0","5:53","",""
"8","6:40.0","52:25.0","0.99","6:45","6:45","184","191","","","","","","","","","","","","","","","6:45","","6:40.0","6:45","",""
"统计","52:38.0","52:38.0","10.12","5:12","5:12","161","191","","","","","","","","","","","","","549","","5:12","","52:38.0","5:12","--","--"
