"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","3:52.0","3:52.0","1.00","3:51","3:51","92","110","3","16","","","","","","","","","","","","","3:51","","3:52.0","3:51","",""
"2","3:29.0","7:21.0","1.00","3:30","3:30","108","118","5","4","","","","","","","","","","","","","3:30","","3:29.0","3:30","",""
"3","4:35.0","11:56.0","0.99","4:36","4:36","111","122","3","6","","","","","","","","","","","","","4:36","","4:35.0","4:36","",""
"4","5:02.0","16:58.0","1.00","5:02","5:02","110","125","5","6","","","","","","","","","","","","","5:02","","5:02.0","5:02","",""
"5","4:25.0","21:23.0","0.61","7:15","7:15","107","122","5","4","","","","","","","","","","","","","7:15","","4:25.0","7:15","",""
"统计","21:27.0","21:27.0","4.62","4:38","4:38","105","125","2.0","","","","","","","","","","","","86","","4:38","","21:27.0","4:38","--","--"
