"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","60:14.0","60:14.0","1.00","60:13","60:13","108","145","","","","","","","","","","","","","","","60:13","","60:14.0","60:13","",""
"2","6:53.0","67:07.0","0.05","137:40","137:40","123","143","","","","","","","","","","","","","","","137:40","","6:53.0","137:40","",""
"统计","77:15.0","77:15.0","1.05","73:34","73:34","110","145","","","","","","","","","","","","","255","","73:34","","77:15.0","73:34","--","--"
