"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","3:08.0","3:08.0","1.01","3:06","3:06","103","117","2","3","","","","","","","","","","","","","3:06","","3:08.0","3:06","",""
"2","3:41.0","6:49.0","1.00","3:42","3:42","114","132","3","2","","","","","","","","","","","","","3:42","","3:41.0","3:42","",""
"3","2:49.0","9:38.0","1.00","2:49","2:49","115","121","2","3","","","","","","","","","","","","","2:49","","2:49.0","2:49","",""
"4","2:59.0","12:37.0","0.99","3:00","3:00","125","133","2","2","","","","","","","","","","","","","3:00","","2:59.0","3:00","",""
"5","5:51.0","18:28.0","0.85","6:54","6:54","113","128","1","3","","","","","","","","","","","","","6:54","","5:51.0","6:54","",""
"统计","18:32.0","18:32.0","4.86","3:48","3:48","115","133","4.7","","","","","","","","","","","","91","","3:48","","18:32.0","3:48","--","--"
