"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","5:49.0","5:49.0","1.00","5:48","5:48","155","173","8","17","","","","","","","","","","","","","5:48","","5:49.0","5:48","",""
"2","5:39.0","11:28.0","1.00","5:39","5:39","158","168","10","5","","","","","","","","","","","","","5:39","","5:39.0","5:39","",""
"3","5:37.0","17:05.0","1.00","5:37","5:37","161","165","8","11","","","","","","","","","","","","","5:37","","5:37.0","5:37","",""
"4","5:56.0","23:01.0","1.00","5:56","5:56","159","166","5","17","","","","","","","","","","","","","5:56","","5:56.0","5:56","",""
"5","5:34.0","28:35.0","1.00","5:34","5:34","162","168","4","7","","","","","","","","","","","","","5:34","","5:34.0","5:34","",""
"6","5:33.0","34:08.0","1.00","5:33","5:33","163","167","4","6","","","","","","","","","","","","","5:33","","5:33.0","5:33","",""
"7","6:14.0","40:22.0","1.00","6:15","6:15","158","165","7","6","","","","","","","","","","","","","6:15","","6:14.0","6:15","",""
"8","0:47.0","41:09.0","0.14","5:34","5:34","162","166","3","","","","","","","","","","","","","","5:34","","0:47.0","5:34","",""
"统计","41:15.0","41:15.0","7.15","5:45","5:45","159","173","22.0","","","","","","","","","","","","450","","5:45","","41:15.0","5:45","--","--"
