"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","4:54.0","4:54.0","1.00","4:53","4:53","93","106","5","6","","","","","","","","","","","","","4:53","","4:54.0","4:53","",""
"2","3:26.0","8:20.0","1.00","3:26","3:26","103","116","4","5","","","","","","","","","","","","","3:26","","3:26.0","3:26","",""
"3","5:45.0","14:05.0","1.00","5:45","5:45","96","111","6","5","","","","","","","","","","","","","5:45","","5:45.0","5:45","",""
"4","3:22.0","17:27.0","1.00","3:22","3:22","107","116","4","5","","","","","","","","","","","","","3:22","","3:22.0","3:22","",""
"5","4:03.0","21:30.0","1.00","4:03","4:03","100","119","4","3","","","","","","","","","","","","","4:03","","4:03.0","4:03","",""
"6","4:16.0","25:46.0","1.00","4:16","4:16","99","110","3","3","","","","","","","","","","","","","4:16","","4:16.0","4:16","",""
"7","7:08.0","32:54.0","0.98","7:15","7:15","102","126","106","8","","","","","","","","","","","","","7:15","","7:08.0","7:15","",""
"统计","33:00.0","33:00.0","7.00","4:42","4:42","102","126","15.0","","","","","","","","","","","","150","","4:42","","33:00.0","4:42","--","--"
