"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:04.0","6:04.0","1.00","6:03","6:03","114","135","","","","","","","","","","","","","","","6:03","","6:04.0","6:03","",""
"2","5:51.0","11:55.0","1.00","5:50","5:50","132","138","","","","","","","","","","","","","","","5:50","","5:51.0","5:50","",""
"3","6:46.0","18:41.0","0.99","6:49","6:49","144","175","","","","","","","","","","","","","","","6:49","","6:46.0","6:49","",""
"4","7:48.0","26:29.0","1.00","7:47","7:47","145","182","","","","","","","","","","","","","","","7:47","","7:48.0","7:47","",""
"5","6:49.0","33:18.0","1.00","6:47","6:47","158","184","","","","","","","","","","","","","","","6:47","","6:49.0","6:47","",""
"6","6:54.0","40:12.0","1.00","6:53","6:53","166","192","","","","","","","","","","","","","","","6:53","","6:54.0","6:53","",""
"7","6:48.0","47:00.0","1.00","6:48","6:48","169","191","","","","","","","","","","","","","","","6:48","","6:48.0","6:48","",""
"8","0:58.0","47:58.0","0.16","6:01","6:01","190","192","","","","","","","","","","","","","","","6:01","","0:58.0","6:01","",""
"统计","48:11.0","48:11.0","7.91","6:05","6:05","149","192","","","","","","","","","","","","","428","","6:05","","48:11.0","6:05","--","--"
