"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:10.0","6:10.0","1.01","6:08","6:08","130","142","","","","","","","","","","","","","","","6:08","","6:10.0","6:08","",""
"2","6:00.0","12:10.0","1.00","6:01","6:01","146","150","","","","","","","","","","","","","","","6:01","","6:00.0","6:01","",""
"3","6:00.0","18:10.0","1.00","6:00","6:00","148","153","","","","","","","","","","","","","","","6:00","","6:00.0","6:00","",""
"4","6:04.0","24:14.0","1.00","6:03","6:03","154","160","","","","","","","","","","","","","","","6:03","","6:04.0","6:03","",""
"5","6:05.0","30:19.0","1.00","6:05","6:05","158","161","","","","","","","","","","","","","","","6:05","","6:05.0","6:05","",""
"6","6:02.0","36:21.0","1.00","6:01","6:01","161","165","","","","","","","","","","","","","","","6:01","","6:02.0","6:01","",""
"7","6:05.0","42:26.0","1.00","6:04","6:04","161","165","","","","","","","","","","","","","","","6:04","","6:05.0","6:04","",""
"8","5:12.0","47:38.0","0.87","6:00","6:00","162","168","","","","","","","","","","","","","","","6:00","","5:12.0","6:00","",""
"统计","47:53.0","47:53.0","8.01","5:58","5:58","152","168","","","","","","","","","","","","","466","","5:58","","47:53.0","5:58","--","--"
