"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","4:46.0","4:46.0","1.00","4:45","4:45","94","105","2","3","","","","","","","","","","","","","4:45","","4:46.0","4:45","",""
"2","4:11.0","8:57.0","1.00","4:10","4:10","102","118","5","3","","","","","","","","","","","","","4:10","","4:11.0","4:10","",""
"3","5:09.0","14:06.0","1.00","5:09","5:09","98","107","1","2","","","","","","","","","","","","","5:09","","5:09.0","5:09","",""
"4","6:00.0","20:06.0","1.00","6:01","6:01","100","109","1","2","","","","","","","","","","","","","6:01","","6:00.0","6:01","",""
"5","4:54.0","25:00.0","1.00","4:54","4:54","97","106","1","2","","","","","","","","","","","","","4:54","","4:54.0","4:54","",""
"6","4:19.0","29:19.0","1.00","4:19","4:19","104","111","3","2","","","","","","","","","","","","","4:19","","4:19.0","4:19","",""
"7","6:04.0","35:23.0","0.80","7:33","7:33","107","125","5","3","","","","","","","","","","","","","7:33","","6:04.0","7:33","",""
"统计","35:29.0","35:29.0","6.82","5:12","5:12","100","125","12.0","","","","","","","","","","","","83","","5:12","","35:29.0","5:12","--","--"
