"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:01.0","6:01.0","1.00","6:01","6:01","124","147","","","","","","","","","","","","","","","6:01","","6:01.0","6:01","",""
"2","5:42.0","11:43.0","1.00","5:42","5:42","132","137","","","","","","","","","","","","","","","5:42","","5:42.0","5:42","",""
"3","5:39.0","17:22.0","1.00","5:39","5:39","134","137","","","","","","","","","","","","","","","5:39","","5:39.0","5:39","",""
"4","5:46.0","23:08.0","1.00","5:46","5:46","135","140","","","","","","","","","","","","","","","5:46","","5:46.0","5:46","",""
"5","5:57.0","29:05.0","1.00","5:57","5:57","138","143","","","","","","","","","","","","","","","5:57","","5:57.0","5:57","",""
"6","5:56.0","35:01.0","1.00","5:56","5:56","141","148","","","","","","","","","","","","","","","5:56","","5:56.0","5:56","",""
"7","5:02.0","40:03.0","0.84","6:01","6:01","140","145","","","","","","","","","","","","","","","6:01","","5:02.0","6:01","",""
"统计","40:09.0","40:09.0","6.84","5:51","5:51","135","148","","","","","","","","","","","","","325","","5:51","","40:09.0","5:51","--","--"
