"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","5:07.0","5:07.0","1.00","5:07","5:07","159","179","5","18","","","","","","","","","","","","","5:07","","5:07.0","5:07","",""
"2","0:45.0","5:52.0","0.06","12:47","12:47","165","179","2","1","","","","","","","","","","","","","12:47","","0:45.0","12:47","",""
"统计","5:53.0","5:53.0","1.06","5:33","5:33","160","179","1.0","","","","","","","","","","","","67","","5:33","","5:53.0","5:33","--","--"
