"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","4:24.0","4:24.0","1.00","4:23","4:23","92","110","22","20","","","","","","","","","","","","","4:23","","4:24.0","4:23","",""
"2","4:41.0","9:05.0","1.00","4:41","4:41","94","109","","3","","","","","","","","","","","","","4:41","","4:41.0","4:41","",""
"3","1:03.0","10:08.0","0.20","5:07","5:07","97","103","1","","","","","","","","","","","","","","5:07","","1:03.0","5:07","",""
"统计","10:10.0","10:10.0","2.21","4:35","4:35","94","110","16.9","","","","","","","","","","","","35","","4:35","","10:10.0","4:35","--","--"
