"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","3:21.0","3:21.0","1.00","3:20","3:20","86","106","3","17","","","","","","","","","","","","","3:20","","3:21.0","3:20","",""
"2","2:40.0","6:01.0","0.99","2:41","2:41","117","130","1","3","","","","","","","","","","","","","2:41","","2:40.0","2:41","",""
"3","4:41.0","10:42.0","1.00","4:41","4:41","107","123","2","2","","","","","","","","","","","","","4:41","","4:41.0","4:41","",""
"4","3:03.0","13:45.0","1.00","3:03","3:03","110","121","3","1","","","","","","","","","","","","","3:03","","3:03.0","3:03","",""
"5","4:18.0","18:03.0","0.99","4:19","4:19","111","124","2","5","","","","","","","","","","","","","4:19","","4:18.0","4:19","",""
"6","2:57.0","21:00.0","0.99","2:57","2:57","120","131","1","1","","","","","","","","","","","","","2:57","","2:57.0","2:57","",""
"7","3:35.0","24:35.0","0.98","3:40","3:40","120","129","3","3","","","","","","","","","","","","","3:40","","3:35.0","3:40","",""
"统计","24:41.0","24:41.0","6.99","3:31","3:31","110","131","5.8","","","","","","","","","","","","116","","3:31","","24:41.0","3:31","--","--"
