"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","6:32.0","6:32.0","1.00","6:31","6:31","123","131","","","","","","","","","","","","","","","6:31","","6:32.0","6:31","",""
"2","5:32.0","12:04.0","0.99","5:34","5:34","154","166","","","","","","","","","","","","","","","5:34","","5:32.0","5:34","",""
"3","5:31.0","17:35.0","1.00","5:31","5:31","170","176","","","","","","","","","","","","","","","5:31","","5:31.0","5:31","",""
"4","5:29.0","23:04.0","0.99","5:31","5:31","176","182","","","","","","","","","","","","","","","5:31","","5:29.0","5:31","",""
"5","9:07.0","32:11.0","1.01","9:03","9:03","143","184","","","","","","","","","","","","","","","9:03","","9:07.0","9:03","",""
"6","0:48.0","32:59.0","0.09","8:33","8:33","170","172","","","","","","","","","","","","","","","8:33","","0:48.0","8:33","",""
"统计","33:11.0","33:11.0","5.84","5:40","5:40","152","184","","","","","","","","","","","","","361","","5:40","","33:11.0","5:40","--","--"
