"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","55:34.0","55:34.0","1.00","55:34","55:34","101","150","","","","","","","","","","","","","","","55:34","","55:34.0","55:34","",""
"2","3:16.0","58:50.0","0.00","0:00","0:00","86","105","","","","","","","","","","","","","","","0:00","","3:16.0","0:00","",""
"统计","58:55.0","58:55.0","1.00","58:55","58:55","99","150","","","","","","","","","","","","","154","","58:55","","58:55.0","58:55","--","--"
