"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","5:00.0","5:00.0","1.00","4:59","4:59","151","173","4","19","","","","","","","","","","","","","4:59","","5:00.0","4:59","",""
"2","0:08.0","5:08.0","0.03","4:43","4:43","162","163","","","","","","","","","","","","","","","4:43","","0:08.0","4:43","",""
"统计","5:09.0","5:09.0","1.03","4:59","4:59","152","173","2.0","","","","","","","","","","","","58","","4:59","","5:09.0","4:59","--","--"
