"计圈","时间","累积时间","距离公里","平均配速分钟/千米","平均坡度调整配速分钟/千米","平均心率bpm","最大心率bpm","累计爬升米","累计下降米","平均功率瓦","平均 W/kg","最大功率瓦","最大 W/kg","平均步频每分钟步数","平均触地时间毫秒","平均 GCT 平衡%","平均步长米","平均垂直摆动cm","平均垂直步幅比%","热量消耗卡路里","平均温度","最佳配速分钟/千米","最高步频每分钟步数","移动时间","平均移动配速分钟/千米","平均步速损失厘米/秒","平均步速损失百分比%"
"1","5:43.0","5:43.0","1.00","5:43","5:43","133","139","","","","","","","","","","","","","","","5:43","","5:43.0","5:43","",""
"2","5:11.0","10:54.0","1.00","5:11","5:11","152","171","","","","","","","","","","","","","","","5:11","","5:11.0","5:11","",""
"3","4:44.0","15:38.0","1.00","4:44","4:44","175","180","","","","","","","","","","","","","","","4:44","","4:44.0","4:44","",""
"4","4:41.0","20:19.0","1.00","4:41","4:41","181","185","","","","","","","","","","","","","","","4:41","","4:41.0","4:41","",""
"5","6:20.0","26:39.0","1.00","6:20","6:20","162","185","","","","","","","","","","","","","","","6:20","","6:20.0","6:20","",""
"6","4:45.0","31:24.0","1.00","4:45","4:45","183","186","","","","","","","","","","","","","","","4:45","","4:45.0","4:45","",""
"7","4:33.0","35:57.0","1.00","4:33","4:33","186","191","","","","","","","","","","","","","","","4:33","","4:33.0","4:33","",""
"8","3:28.0","39:25.0","0.47","7:25","7:25","173","189","","","","","","","","","","","","","","","7:25","","3:28.0","7:25","",""
"统计","39:32.0","39:32.0","7.48","5:17","5:17","167","191","","","","","","","","","","","","","455","","5:17","","39:32.0","5:17","--","--"
